domain;ip;certificate_is_valid;status_https
fqdn_akamai;N/A;N/A;N/A
bomaqs.ba-ca.com;N/A;N/A;N/A
boma.ba-ca.com;N/A;N/A;N/A
bn-knowhowzoneqs.ba-ca.com;N/A;N/A;N/A
bn-knowhowzone.ba-ca.com;N/A;N/A;N/A
bma.ba-ca.com;N/A;N/A;N/A
bleigiessen.ba-ca.com;N/A;N/A;N/A
betriebsservice.ba-ca.com;N/A;N/A;N/A
backmas.ba-ca.com;N/A;N/A;N/A
annualreport2006.ba-ca.com;N/A;N/A;N/A
annualreport2005.ba-ca.com;N/A;N/A;N/A
annualreport2004.ba-ca.com;N/A;N/A;N/A
annualreport2003.ba-ca.com;N/A;N/A;N/A
angebotslegung.ba-ca.com;N/A;N/A;N/A
amg.ba-ca.com;N/A;N/A;N/A
aktie-premiere.ba-ca.com;N/A;N/A;N/A
aerzteservice.ba-ca.com;N/A;N/A;N/A
ba-ca.com,104.21.85.4,OK,301
mext2.unicreditfactoring.com,193.193.172.110,NON_OK,Error: All connection attempts failed
mutuiunicredit.com;N/A;N/A;N/A
www.unicreditbanking.net,23.1.78.162,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.unicreditbanking.net'. (_ssl.c:1006)
sk.unicreditbanking.net,92.123.106.186,OK,Error: 
si.unicreditbanking.net,92.123.106.186,OK,Error: 
rs.unicreditbanking.net,92.123.106.216,OK,Error: 
ro.unicreditbanking.net,92.123.106.216,OK,Error: 
psd-uat.unicreditbanking.net,213.134.67.233,NON_OK,Error: 
mobsk.unicreditbanking.net,193.193.173.167,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mobsk.unicreditbanking.net'. (_ssl.c:1006)
mobsi.unicreditbanking.net,193.193.173.167,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mobsi.unicreditbanking.net'. (_ssl.c:1006)
mobrs-qs.unicreditbanking.net,213.134.66.34,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mobrs-qs.unicreditbanking.net'. (_ssl.c:1006)
mobrs.unicreditbanking.net,193.193.173.167,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mobrs.unicreditbanking.net'. (_ssl.c:1006)
mobro.unicreditbanking.net,193.193.173.167,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mobro.unicreditbanking.net'. (_ssl.c:1006)
mobhu-qs.unicreditbanking.net,213.134.66.34,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mobhu-qs.unicreditbanking.net'. (_ssl.c:1006)
mobhu.unicreditbanking.net,193.193.173.167,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mobhu.unicreditbanking.net'. (_ssl.c:1006)
mobcz.unicreditbanking.net,193.193.173.167,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mobcz.unicreditbanking.net'. (_ssl.c:1006)
group.unicreditbanking.net,92.123.106.186,OK,Error: 
epsso-qs.unicreditbanking.net,213.134.67.31,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)
epsso.unicreditbanking.net,92.123.106.216,OK,Error: 
cz.unicreditbanking.net,92.123.106.186,OK,Error: 
connect.unicreditbanking.net,213.134.66.71,NON_OK,Error: [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1006)
_a07163432af2d79129de6115c19d9f67.unicreditbanking.net;N/A;N/A;N/A
unicreditbanking.net,62.122.86.150,NON_OK,Error: 
www.unicredithvb.com;N/A;N/A;N/A
unicredithvb.com;N/A;N/A;N/A
mext.unicreditoitaliano.net,193.193.172.41,NON_OK,Error: All connection attempts failed
mail.hauptbahnhof-potsdam.info;N/A;N/A;N/A
www.familyfinancing.info;N/A;N/A;N/A
www.xelionbanca.com;N/A;N/A;N/A
mext.xelionbanca.com;N/A;N/A;N/A
www.hvbexpertise.biz;N/A;N/A;N/A
www.web.millegeniusclub.com,194.244.140.227,NON_OK,Error: 
web.millegeniusclub.com,185.222.248.22,NON_OK,Error: 
www.indexfonds-iag.com;N/A;N/A;N/A
www.index-exchange.com;N/A;N/A;N/A
www.unicreditbancaperlacasa.com;N/A;N/A;N/A
www.unicreditbancageniuscardweb.com;N/A;N/A;N/A
unicreditbancageniuscardweb.com;N/A;N/A;N/A
tt11.unicreditbanca.com;N/A;N/A;N/A
mext2.unicreditbanca.com,193.193.172.110,NON_OK,Error: All connection attempts failed
mext.unicreditbanca.com,193.193.172.41,NON_OK,Error: All connection attempts failed
onegate.unicredit.com,194.149.233.145,NON_OK,Error: 
www.buddy.unicredit.com,92.123.106.138,OK,403
buddy.unicredit.com,92.123.106.138,OK,403
_02966d78364e870aee06640dee3ae46d.unicredit.com;N/A;N/A;N/A
klimakredit.com,81.169.145.70,NON_OK,Error: [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1006)
www.bancaperlacasa.net;N/A;N/A;N/A
mutuounicredit.com;N/A;N/A;N/A
www.ubcasa.com,104.21.48.1,OK,200
www.buddyunicredit.com,92.123.106.138,OK,403
_75d4c0af459bf21acc7541a93d3c63eb.buddyunicredit.com;N/A;N/A;N/A
buddyunicredit.com,2.16.6.4,OK,403
buddyunicredit.com,2.16.6.4,OK,403
www-unicredit.com;N/A;N/A;N/A
oneunicredit.net;N/A;N/A;N/A
wwwtest.ca-ib.com,162.25.26.181,NON_OK,Error: 
waw-cs1.ca-ib.com,217.67.203.43,NON_OK,Error: 
vie-gw0.ca-ib.com,212.27.124.1,NON_OK,Error: 
tradeinfo.ca-ib.com,162.25.25.7,NON_OK,Error: 
secure.ca-ib.com,193.189.81.16,NON_OK,Error: 
research.ca-ib.com,162.25.25.78,NON_OK,Error: 
proxy.ca-ib.com,212.27.124.51,NON_OK,Error: 
mail1.ca-ib.com,212.27.124.49,NON_OK,Error: 
mail.ca-ib.com,212.27.124.50,NON_OK,Error: 
lon-cs0.ca-ib.com,192.119.140.38,NON_OK,Error: All connection attempts failed
www.lon.ca-ib.com,193.119.140.37,NON_OK,Error: 
lon.ca-ib.com,193.189.81.17,NON_OK,Error: All connection attempts failed
firewall.ca-ib.com,212.27.124.10,NON_OK,Error: 
cerberus.ca-ib.com,212.27.124.53,NON_OK,Error: 
www.bacatennistrophy.com;N/A;N/A;N/A
xelionpfa.net;N/A;N/A;N/A
e-paymentstandard.com;N/A;N/A;N/A
hvb-realestate.biz,213.179.68.155,NON_OK,Error: All connection attempts failed
www.geniusonline.net,51.222.248.174,OK,200
mext.geniusonline.net;N/A;N/A;N/A
www.hypovereinsbank.com,23.1.79.159,OK,Error: 
mailus.hypovereinsbank.com,199.105.248.22,NON_OK,Error: 
maileu.hypovereinsbank.com;N/A;N/A;N/A
mail.hypovereinsbank.com,88.217.195.44,NON_OK,Error: 
loopback.hypovereinsbank.com;N/A;N/A;N/A
localhost.hypovereinsbank.com;N/A;N/A;N/A
mail.europe.hypovereinsbank.com;N/A;N/A;N/A
lonwf2.europe.hypovereinsbank.com;N/A;N/A;N/A
lonwf1.europe.hypovereinsbank.com;N/A;N/A;N/A
lonvw4.europe.hypovereinsbank.com;N/A;N/A;N/A
lonvw3.europe.hypovereinsbank.com;N/A;N/A;N/A
lonvw2.europe.hypovereinsbank.com;N/A;N/A;N/A
lonvw1.europe.hypovereinsbank.com;N/A;N/A;N/A
lonnce2.europe.hypovereinsbank.com;N/A;N/A;N/A
lonnce1.europe.hypovereinsbank.com;N/A;N/A;N/A
lonmxe.europe.hypovereinsbank.com;N/A;N/A;N/A
lonmvw1.europe.hypovereinsbank.com;N/A;N/A;N/A
lonmft1.europe.hypovereinsbank.com;N/A;N/A;N/A
sinmxe2.asia.hypovereinsbank.com,203.116.131.154,NON_OK,Error: 
sinmxe1.asia.hypovereinsbank.com,203.125.178.154,NON_OK,Error: 
mailvw.america.hypovereinsbank.com,199.105.248.20,NON_OK,Error: 
mail.america.hypovereinsbank.com,199.105.248.22,NON_OK,Error: 
_4588e8c69125444afdd5fb087c373833.hypovereinsbank.com;N/A;N/A;N/A
www.unicreditcasa.com;N/A;N/A;N/A
_0cbef05a70bf68db9294a7b7e1e864cb.unicreditbank.com;N/A;N/A;N/A
www.geniuscard.com,13.248.169.48,OK,200
www.genius-card.com,38.38.19.49,NON_OK,Error: 
www.galerieroterturm.com,195.201.243.112,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.galerieroterturm.com'. (_ssl.c:1006)
mail.galerieroterturm.com,148.251.20.83,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)
www.galerie-roter-turm.com,195.201.243.112,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.galerie-roter-turm.com'. (_ssl.c:1006)
www.familyfinancing.com,44.195.229.203,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1006)
www.euromixfund.com;N/A;N/A;N/A
mext.euromixfund.com;N/A;N/A;N/A
www.hvbgroup.com,23.1.79.159,OK,Error: 
vertriebsmanagement-treffen2003.hvbgroup.com,62.75.133.21,NON_OK,Error: 
verschluesselung.hvbgroup.com,80.86.88.41,NON_OK,Error: 
www.sibos.hvbgroup.com,195.27.255.90,NON_OK,Error: 
sibos.hvbgroup.com,195.27.255.90,NON_OK,Error: 
qsu.hvbgroup.com,80.86.88.62,NON_OK,Error: 
origin.hvbgroup.com,80.86.88.42,NON_OK,Error: 
_6a184b427e32ad023c7507374b348533.hvbgroup.com;N/A;N/A;N/A
ns.hvbinfo.com,194.112.82.1,NON_OK,Error: 
mail.hvbinfo.com,88.217.195.44,NON_OK,Error: 
ftp.hvbinfo.com,62.122.80.20,NON_OK,Error: 
csg.hvbinfo.com,193.158.192.44,NON_OK,Error: 
www.ucfamily.net,3.33.130.190,OK,200
www.bahnhofspassagen-potsdam.net,195.201.243.112,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.bahnhofspassagen-potsdam.net'. (_ssl.c:1006)
mail.bahnhofspassagen-potsdam.net,148.251.20.83,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)
www.adalya.net,13.248.169.48,OK,200
www.adalia.net,76.223.54.146,OK,200
hvbrealestate.biz,213.179.68.155,NON_OK,Error: All connection attempts failed
www.onemarkets.tv,62.122.86.55,NON_OK,Error: 
www.qc.onemarkets.tv,62.122.83.55,NON_OK,Error: 
push2.onemarkets.tv,217.110.44.93,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'push2.onemarkets.tv'. (_ssl.c:1006)
push.onemarkets.tv,217.110.44.93,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'push.onemarkets.tv'. (_ssl.c:1006)
preview.onemarkets.tv;N/A;N/A;N/A
data.onemarkets.tv,82.98.90.109,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'data.onemarkets.tv'. (_ssl.c:1006)
www.hvbrussell.com;N/A;N/A;N/A
www.index-exchange.net,198.49.23.145,OK,200
www.index-change.net;N/A;N/A;N/A
www.immo-pass.net;N/A;N/A;N/A
www.hvb-group.com,23.1.79.159,OK,Error: 
_02505ef3a15fb0495f138de16914efb3.hvb-group.com;N/A;N/A;N/A
www.hvb-extranet.com,80.86.81.218,NON_OK,Error: 
www.hvb-expertise.com;N/A;N/A;N/A
hvb-brain.com;N/A;N/A;N/A
fcbdd413-d092-4bc1-886a-f57d0e7cf951.wealthcap-convention.com;N/A;N/A;N/A
mext.unicredito-italiano.net,193.193.172.41,NON_OK,Error: All connection attempts failed
www.e-faber.com;N/A;N/A;N/A
mext.e-faber.com;N/A;N/A;N/A
www.clubmillegenius.com,193.193.172.32,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.clubmillegenius.com'. (_ssl.c:1006)
www.web.clubmillegenius.com,194.244.140.227,NON_OK,Error: 
web.clubmillegenius.com,185.222.248.22,NON_OK,Error: 
www.citdays.com;N/A;N/A;N/A
citdays.com;N/A;N/A;N/A
www.chiudimutuo.com;N/A;N/A;N/A
www.cartaflexia.com;N/A;N/A;N/A
mext.cartaflexia.com;N/A;N/A;N/A
ns.buyers-credits.com;N/A;N/A;N/A
loopback.buyers-credits.com;N/A;N/A;N/A
localhost.buyers-credits.com;N/A;N/A;N/A
loopback.bhv-bank.com;N/A;N/A;N/A
localhost.bhv-bank.com;N/A;N/A;N/A
stats.hvb-custody.com;N/A;N/A;N/A
mail.take-a-ticket.net,80.67.19.222,NON_OK,Error: 
_814ead83e7bfd255e5ed4c08824d58ed.take-a-ticket.net;N/A;N/A;N/A
www.buddydemo.com;N/A;N/A;N/A
www.buddybank.io;N/A;N/A;N/A
www.buddybank.info;N/A;N/A;N/A
www.buddybank.biz;N/A;N/A;N/A
www.hvbwealthmanagement.com,23.1.79.159,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.hvbwealthmanagement.com'. (_ssl.c:1006)
qc.hvbsecur.com,92.123.106.170,NON_OK,Error: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006)
mail.hvbsecur.com,194.97.141.44,NON_OK,Error: All connection attempts failed
autodiscover.hvbsecur.com,194.97.141.44,NON_OK,Error: All connection attempts failed
_721b073bba1f27cab8fc43804cc6ec55.hvbsecur.com;N/A;N/A;N/A
www.hypovereinsbank.biz;N/A;N/A;N/A
hvbsecur.com,217.148.100.138,NON_OK,Error: 
hvb-realestatebank.com;N/A;N/A;N/A
www.europlus.unicredit.net,193.193.172.69,NON_OK,Error: 
auth-internet-dns2-it.unicredit.net,193.193.172.43,NON_OK,Error: 
auth-internet-dns1-it.unicredit.net,194.149.233.33,NON_OK,Error: 
hvb-realestate.com,213.179.68.155,NON_OK,Error: All connection attempts failed
www.efaber.net,82.98.132.204,OK,200
mext.efaber.net;N/A;N/A;N/A
hvb-realestate.info,213.179.68.155,NON_OK,Error: All connection attempts failed
operazioniveloci.com;N/A;N/A;N/A
www.my-hypovereinsbank.com,23.1.79.159,OK,Error: 
www.hvbmm.com;N/A;N/A;N/A
_3b25e613b10bceb40ca43c64c663cc4b.my-hypovereinsbank.com;N/A;N/A;N/A
my-hypovereinsbank.com,104.79.47.152,OK,Error: 
my-hypovereinsbank.com,104.79.47.152,OK,Error: 
www.hvbbank.com,23.1.79.159,OK,Error: 
_faf5fb1fdefd0215ddcdf1a664c39042.hvbbank.com;N/A;N/A;N/A
www.hvb.com,23.1.79.159,OK,Error: 
trang-dr.hvb.com,193.158.209.168,NON_OK,Error: 
trang-dr.qc.hvb.com,193.158.223.69,NON_OK,Error: 
www.hvb.ecomm.hvb.com,160.83.37.36,NON_OK,Error: 
data.radianz.hvb.ecomm.hvb.com,206.190.124.8,NON_OK,Error: 
radianz.hvb.ecomm.hvb.com,206.190.124.7,NON_OK,Error: 
data.hvb.ecomm.hvb.com,160.83.37.37,NON_OK,Error: 
hvb.ecomm.hvb.com,160.83.37.36,NON_OK,Error: 
_f1c2e6d8d13180fa97da419372b704fd.hvb.com;N/A;N/A;N/A
www.ucifamily.net;N/A;N/A;N/A
www.unicreditpavilion.com;N/A;N/A;N/A
unicreditpavilion.com;N/A;N/A;N/A
www.familyfinancing.biz;N/A;N/A;N/A
www.mybuddybank.com;N/A;N/A;N/A
webmail.fondazionedomus.org;N/A;N/A;N/A
relay.fondazionedomus.org;N/A;N/A;N/A
mail.fondazionedomus.org;N/A;N/A;N/A
webmail.fondazionecariverona.org;N/A;N/A;N/A
relay.fondazionecariverona.org;N/A;N/A;N/A
proxy.fondazionecariverona.org;N/A;N/A;N/A
mysql.fondazionecariverona.org;N/A;N/A;N/A
mail2.fondazionecariverona.org;N/A;N/A;N/A
mail.fondazionecariverona.org;N/A;N/A;N/A
ftp.fondazionecariverona.org;N/A;N/A;N/A
cdainvite.fondazionecariverona.org;N/A;N/A;N/A
cda.fondazionecariverona.org;N/A;N/A;N/A
app.fondazionecariverona.org,172.67.69.211,OK,403
www.xelionbank.com,13.216.111.180,OK,302
mext.xelionbank.com,13.216.111.180,OK,302
_dedbf413208c841e3f3d7ddc26fbcfc8.unicredituclam.com;N/A;N/A;N/A
www.unicredithvb.org,165.160.15.20,NON_OK,Error: 
unicredithvb.org,165.160.15.20,NON_OK,Error: 
www.unicredithvb.net,165.160.15.20,NON_OK,Error: 
unicredithvb.net,165.160.13.20,NON_OK,Error: 
www.unicredithvb.info,165.160.13.20,NON_OK,Error: 
unicredithvb.info,165.160.13.20,NON_OK,Error: 
www.baca-tennistrophy.com;N/A;N/A;N/A
mail.hauptbahnhof-potsdam.biz;N/A;N/A;N/A
www.1city.com,194.185.163.77,NON_OK,Error: 
preprod.1city.com,194.185.163.73,NON_OK,Error: 
unikredit-finanz.com,165.160.15.20,NON_OK,Error: 
vis.beraterinfo.info;N/A;N/A;N/A
smtp.beraterinfo.info;N/A;N/A;N/A
mail.beraterinfo.info;N/A;N/A;N/A
ftp.beraterinfo.info;N/A;N/A;N/A
admin.beraterinfo.info;N/A;N/A;N/A
beraterinfo.info;N/A;N/A;N/A
www.beraterinfo.com,13.216.111.180,OK,302
vis.beraterinfo.com,13.216.111.180,OK,302
smtp.beraterinfo.com,13.216.111.180,OK,302
mail.beraterinfo.com,13.216.111.180,OK,302
ftp.beraterinfo.com,13.216.111.180,OK,302
admin.beraterinfo.com,13.216.111.180,OK,302
beraterinfo.com,13.216.111.180,OK,302
hvbrealestate.info,213.179.68.155,NON_OK,Error: All connection attempts failed
mext.unicredit.biz,193.193.172.41,NON_OK,Error: All connection attempts failed
www.ucifamily.biz;N/A;N/A;N/A
www.ucfamily.biz;N/A;N/A;N/A
unicreditinternazionale.com;N/A;N/A;N/A
www.unicreditinfrastrutture.com;N/A;N/A;N/A
www.buddybank.com,95.101.235.79,OK,403
sip.buddybank.com;N/A;N/A;N/A
new.buddybank.com,34.241.244.36,NON_OK,Error: 
lyncdiscover.buddybank.com;N/A;N/A;N/A
ftp.buddybank.com,88.221.25.122,NON_OK,Error: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006)
email.buddybank.com,88.221.25.35,NON_OK,Error: [SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1006)
assets.buddybank.com,95.101.235.79,OK,403
api-uat.buddybank.com,95.101.235.73,OK,403
api.buddybank.com,95.101.235.94,OK,403
_domainconnect.buddybank.com;N/A;N/A;N/A
_7f051b9986f1090e3fd4be70e136a14a.buddybank.com;N/A;N/A;N/A
buddybank.com,88.221.25.35,OK,403
buddybank.com,88.221.25.35,OK,403
webmail.yu.hvb-cee.com,93.87.17.184,NON_OK,Error: 
eb.yu.hvb-cee.com,162.25.25.71,NON_OK,Error: All connection attempts failed
eb.hvb-cee.com,162.25.25.71,NON_OK,Error: All connection attempts failed
www.vienna-tickets.com;N/A;N/A;N/A
vienna-tickets.com;N/A;N/A;N/A
www.unicreditbanca.org;N/A;N/A;N/A
unicreditbanca.org;N/A;N/A;N/A
unicredit-tiriac.com,165.160.15.20,NON_OK,Error: 
mext2.unicredit-banca.com,193.193.172.110,NON_OK,Error: All connection attempts failed
mext.unicredit-banca.com,193.193.172.41,NON_OK,Error: All connection attempts failed
www.umib.com,13.248.169.48,OK,200
www.ultraflexia.com;N/A;N/A;N/A
www.hvb-bank.com,23.1.79.159,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.hvb-bank.com'. (_ssl.c:1006)
mail.hauptbahnhof-potsdam.com,148.251.20.83,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)
www.gropius-passagen.com,212.185.173.19,OK,301
www.goethe-galerie.com,148.251.20.83,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)
mail.goethe-galerie.com,148.251.20.83,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1006)
webportfolio.ba-ca.com;N/A;N/A;N/A
mcsign.ba-ca.com;N/A;N/A;N/A
hvbrealestate.com,213.179.68.155,NON_OK,Error: All connection attempts failed
www.possocontarci.com;N/A;N/A;N/A
www.unideafoundation.org;N/A;N/A;N/A
www.unidea.org,104.21.64.1,OK,302
migrations.unidea.org;N/A;N/A;N/A
unidea.org,104.21.16.1,OK,301
www.hvb-direkt.info;N/A;N/A;N/A
mext2.unicreditbanca.info,193.193.172.110,NON_OK,Error: All connection attempts failed
mext.unicreditbanca.info,193.193.172.41,NON_OK,Error: All connection attempts failed
www.unicredit.info,193.193.172.123,NON_OK,Error: 
unicredit.info,193.193.172.123,NON_OK,Error: 
www.ucifamily.info;N/A;N/A;N/A
www.ucfamily.info,15.197.148.33,OK,200
lp-interbusiness.tlq.info,80.206.211.181,NON_OK,Error: 
lp-infracom.tlq.info,217.12.183.133,NON_OK,Error: 
dns.tlq.info,212.131.158.17,NON_OK,Error: 
www.index-change.com;N/A;N/A;N/A
www.ifaber.com,216.21.239.197,NON_OK,Error: 
mext.ifaber.com,216.21.239.197,NON_OK,Error: 
mext.unicreditonline.com,193.193.172.41,NON_OK,Error: All connection attempts failed
dns2.unicreditonline.com,193.193.172.44,NON_OK,Error: 
dns1.unicreditonline.com,193.193.172.43,NON_OK,Error: 
mext.unicredito-italiano.com,193.193.172.41,NON_OK,Error: All connection attempts failed
www.globalresearch.unicreditmib.com,193.158.202.41,NON_OK,Error: 
www.events.unicreditmib.com,213.180.160.106,NON_OK,Error: 
www.disclaimer.unicreditmib.com,84.16.234.43,NON_OK,Error: All connection attempts failed
www.youandunicredit.com,5.144.172.147,NON_OK,Error: 
www.mail.youandunicredit.com,195.140.186.102,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.mail.youandunicredit.com'. (_ssl.c:1006)
ftp.mail.youandunicredit.com,195.140.186.6,NON_OK,Error: 
bounce.mail.youandunicredit.com,195.140.186.220,NON_OK,Error: 
mail.youandunicredit.com,195.140.186.101,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'mail.youandunicredit.com'. (_ssl.c:1006)
admin.youandunicredit.com,5.144.172.147,NON_OK,Error: 
youandunicredit.com,5.144.172.147,NON_OK,Error: 
xelionpfa.com;N/A;N/A;N/A
www.xelionnet.com;N/A;N/A;N/A
mail.xelionnet.com;N/A;N/A;N/A
www.xelionet.com;N/A;N/A;N/A
mail.xelionet.com;N/A;N/A;N/A
www.xelion.com,45.152.249.113,OK,301
www.xelion-net.com;N/A;N/A;N/A
mail.xelion-net.com;N/A;N/A;N/A
aitest.wealthcap.com,52.166.206.152,NON_OK,Error: 
vptest.wealthcap.com,52.166.206.152,NON_OK,Error: 
stagingtest.wealthcap.com,52.166.206.152,NON_OK,Error: 
wwwcp.wealthcap.com,213.95.189.26,NON_OK,Error: 
workplace.wealthcap.com,217.110.33.7,NON_OK,Error: 
vpsece01.wealthcap.com,91.222.232.38,NON_OK,Error: 
vpn.wealthcap.com;N/A;N/A;N/A
vpmobi01.wealthcap.com,91.222.232.37,OK,302
vertriebspartner.wealthcap.com,13.107.246.60,OK,308
test.wealthcap.com,13.107.246.60,OK,502
stagingcp.wealthcap.com,213.95.189.26,NON_OK,Error: 
staging.wealthcap.com,137.116.220.92,NON_OK,Error: 
sptcp.wealthcap.com,213.95.189.26,NON_OK,Error: 
spt.wealthcap.com,137.117.133.27,NON_OK,Error: 
sip.o365.wealthcap.com;N/A;N/A;N/A
msoid.o365.wealthcap.com,40.126.53.12,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'msoid.o365.wealthcap.com'. (_ssl.c:1006)
lyncdiscover.o365.wealthcap.com;N/A;N/A;N/A
mail2.wealthcap.com,217.110.33.15,NON_OK,Error: 
mail1.wealthcap.com;N/A;N/A;N/A
mail.wealthcap.com;N/A;N/A;N/A
exchange.wealthcap.com,91.222.232.39,NON_OK,Error: 
anlegernet.wealthcap.com;N/A;N/A;N/A
anleger.wealthcap.com,13.107.246.60,OK,308
wealthcap.com,20.105.216.47,OK,301
smtp.beratersystem.info;N/A;N/A;N/A
mail.beratersystem.info;N/A;N/A;N/A
ftp.beratersystem.info;N/A;N/A;N/A
admin.beratersystem.info;N/A;N/A;N/A
beratersystem.info;N/A;N/A;N/A
smtp.beratersystem.com;N/A;N/A;N/A
mail.beratersystem.com;N/A;N/A;N/A
ftp.beratersystem.com;N/A;N/A;N/A
admin.beratersystem.com;N/A;N/A;N/A
beratersystem.com;N/A;N/A;N/A
www.hypo-vereinsbank.com,23.1.79.159,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.hypo-vereinsbank.com'. (_ssl.c:1006)
loopback.hypo-vereinsbank.com;N/A;N/A;N/A
localhost.hypo-vereinsbank.com;N/A;N/A;N/A
mext2.unicredit-banca.net,193.193.172.110,NON_OK,Error: All connection attempts failed
mext.unicredit-banca.net,193.193.172.41,NON_OK,Error: All connection attempts failed
webmail.quercia.com,213.171.98.142,NON_OK,Error: 
tlq.quercia.com,185.91.56.246,OK,200
sha2.quercia.com,194.149.233.160,NON_OK,Error: 
service.quercia.com,217.12.183.184,NON_OK,Error: 
qweb.quercia.com,185.91.56.245,OK,403
qenterprise.quercia.com,194.149.233.69,NON_OK,Error: 
qcrm.quercia.com,212.131.158.19,NON_OK,Error: 
qbusiness.quercia.com,185.91.56.249,NON_OK,Error: 
mail-ext.quercia.com,213.171.98.132,NON_OK,Error: 
mail.quercia.com,213.171.98.132,NON_OK,Error: 
lp-interbusiness.quercia.com,80.206.211.181,NON_OK,Error: 
lp-infracom.quercia.com,217.12.183.133,NON_OK,Error: 
www.bancaperlacasa.com;N/A;N/A;N/A
www.auguriapalla.com;N/A;N/A;N/A
www.bankprivat.com,44.213.46.149,NON_OK,Error: 
test.bankprivat.com,44.213.46.149,NON_OK,Error: 
stats.bankprivat.com,44.213.46.149,NON_OK,Error: 
lala.bankprivat.com,44.213.46.149,NON_OK,Error: 
bankprivat.com,44.213.46.149,NON_OK,Error: 
www.hypo-und-vereinsbank.com,23.1.79.159,NON_OK,Error: [SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.hypo-und-vereinsbank.com'. (_ssl.c:1006)
